id,batch_id,scanner_user_id,verification_status,latitude,longitude,anomaly_flags,scanned_at
be71f94f-746a-4e62-a2a0-e80d8dbf624c,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,-23.5520944460433,-46.5980467039486,[],2026-02-11 09:47:24.389+00
c63efbb8-b530-480a-9e83-01f9cc2ab991,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.7253719673712,-73.9726792046661,[],2026-02-13 09:47:24.389+00
ca56b933-9f5b-4683-9c6f-e14a418365f3,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,35.7078772786724,139.620067833974,[],2026-02-13 17:47:24.389+00
cde82f9d-7d64-45d3-b22d-04c13cc09b33,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,28.5650811599538,77.2354709635517,[],2026-02-10 16:39:22.674+00
cec2fc2e-d4fd-4a0f-9cf3-12e689f3358a,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.6989007237371,-74.0075589669313,[],2026-02-11 13:47:24.389+00
d087b96b-9f9e-4184-a722-eb17854f8e4a,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,not_found,-23.5391322940652,-46.6735227029772,[],2026-02-11 22:47:24.389+00
dd77bc91-5e99-450f-bab4-abdf30323772,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,51.5137299691019,-0.165601076877235,[],2026-02-10 21:39:22.674+00
e070363d-78e9-4b07-97b1-f75a39ca739f,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,51.4844373366704,-0.154457413201829,[],2026-02-10 20:39:22.674+00
e4188c4d-ab4d-490e-a01b-5fdb8011e491,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,35.7204839394021,139.604552974614,[],2026-02-11 21:39:22.674+00
e96290e4-d4ac-4eb8-a647-061dd795e271,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,28.6296201034559,77.2245683974981,[],2026-02-12 04:39:22.674+00
ec9cd210-f021-4446-8fa0-381f94942e46,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,40.6788249253415,-74.0530792030073,"[""Rapid scanning detected"",""Geographic anomaly: 450km in 10 min""]",2026-02-11 07:47:24.389+00
ee9b23bb-50ba-45cc-b650-b86c3cbc6a10,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,40.7316746723696,-73.9860116049775,"[""Rapid scanning detected"",""Geographic anomaly: 450km in 10 min""]",2026-02-12 15:39:22.674+00
ef4acc60-1903-47e5-b649-2a980fec958f,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,-23.5809414174457,-46.6470257867297,[],2026-02-13 00:39:22.674+00
f040953f-6175-4736-9b38-e2b785276732,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,34.0206587313126,-118.269535140647,"[""Rapid scanning detected"",""Geographic anomaly: 450km in 10 min""]",2026-02-13 05:47:24.389+00
f444865c-38df-4f7a-9cb8-d25e0eea9a68,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,35.7178589744336,139.647123070479,[],2026-02-12 16:47:24.389+00
f7769cf1-1bdc-47f6-92a2-f3ac9d88f9be,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.7423136138713,-74.0249501122578,[],2026-02-10 23:39:22.674+00
f78a9320-9ba4-4244-b6cc-02367a03bcdd,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,-23.5612234569328,-46.6013088618599,"[""Rapid scanning detected"",""Geographic anomaly: 450km in 10 min""]",2026-02-12 08:39:22.674+00
fa7f23bb-f526-488b-9209-f6809471e0ec,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.7059670634268,-73.9640293846448,[],2026-02-13 12:47:24.389+00
fb0fd5d4-e0c6-487a-abac-85aa3e70e208,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,not_found,34.036027128807,-118.284787290809,[],2026-02-11 23:39:22.674+00
ff4011b3-7f02-4150-bd35-bcbe73e056a7,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,34.0485594274529,-118.287113447081,"[""Rapid scanning detected"",""Geographic anomaly: 450km in 10 min""]",2026-02-11 07:39:22.674+00
