id,batch_id,scanner_user_id,verification_status,latitude,longitude,anomaly_flags,scanned_at
7537e45a-b789-44fc-8b7f-733d4f45e021,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.66503263674986,-73.97856718677616,0,2026-02-16 01:09:29.700305
7537e45a-b789-44fc-8b7f-733d4f45e021,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.73491730944648,-74.0089367390283,0,2026-02-17 01:09:29.700305
4e3969f1-ab12-4b42-a610-17e42253e53d,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.717094030367946,-74.01748972222259,1,2026-02-15 01:09:29.700421
4e3969f1-ab12-4b42-a610-17e42253e53d,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.74329602007695,-74.02635053748062,1,2026-02-16 01:09:29.700421
4e3969f1-ab12-4b42-a610-17e42253e53d,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.700421
c2bc5a90-15f8-4d9a-bd15-1249b5692db2,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.75716763847141,-74.00155772463128,1,2026-02-15 01:09:29.700494
c2bc5a90-15f8-4d9a-bd15-1249b5692db2,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.714783879025966,-73.99898990278156,1,2026-02-16 01:09:29.700494
c2bc5a90-15f8-4d9a-bd15-1249b5692db2,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.700494
5dd292fb-f44d-487a-913c-b899f36aa2e7,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.74169574623919,-74.05280589598216,1,2026-02-15 01:09:29.700564
5dd292fb-f44d-487a-913c-b899f36aa2e7,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.66428558491667,-73.9930219133287,1,2026-02-16 01:09:29.700564
5dd292fb-f44d-487a-913c-b899f36aa2e7,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.700564
268f04fa-a88d-421a-a0fd-6d0d84a28c5b,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.725224702715934,-74.05190709301995,0,2026-02-15 01:09:29.700631
268f04fa-a88d-421a-a0fd-6d0d84a28c5b,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.710780442051615,-74.02915049143046,0,2026-02-16 01:09:29.700631
268f04fa-a88d-421a-a0fd-6d0d84a28c5b,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.75984483348993,-73.97061679533954,0,2026-02-17 01:09:29.700631
7ecc767e-23dc-4d53-b9a1-0c33d290ea05,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.683430652172014,-73.98638004675055,0,2026-02-15 01:09:29.700700
7ecc767e-23dc-4d53-b9a1-0c33d290ea05,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.75452987143893,-74.04176705965145,0,2026-02-16 01:09:29.700700
7ecc767e-23dc-4d53-b9a1-0c33d290ea05,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.68952288848424,-74.03150144275276,0,2026-02-17 01:09:29.700700
df499546-b080-465e-be07-8ebc4007d9be,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.675425215304195,-73.97997072961853,0,2026-02-15 01:09:29.700769
df499546-b080-465e-be07-8ebc4007d9be,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.66299679199513,-74.05071997943287,0,2026-02-16 01:09:29.700769
df499546-b080-465e-be07-8ebc4007d9be,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.74748007087467,-73.99998471108606,0,2026-02-17 01:09:29.700769
b2d401cf-3838-4b2a-9617-cbf9c913d3ed,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.73899143084425,-73.99555128991369,0,2026-02-15 01:09:29.700840
b2d401cf-3838-4b2a-9617-cbf9c913d3ed,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.7079244493658,-74.01688473254816,0,2026-02-16 01:09:29.700840
b2d401cf-3838-4b2a-9617-cbf9c913d3ed,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.71873848616886,-74.02170490776984,0,2026-02-17 01:09:29.700840
f4bbba72-b1c4-4769-a9a3-a6652f0a75da,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.723904615349866,-73.98625270688245,1,2026-02-15 01:09:29.700911
f4bbba72-b1c4-4769-a9a3-a6652f0a75da,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.743077777080586,-73.96670420547305,1,2026-02-16 01:09:29.700911
f4bbba72-b1c4-4769-a9a3-a6652f0a75da,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.700911
34ed8843-16b6-4e3c-affa-b64884040f7f,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.74222098943453,-73.9705048633992,0,2026-02-15 01:09:29.700978
34ed8843-16b6-4e3c-affa-b64884040f7f,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.698859544840445,-73.98823712420044,0,2026-02-16 01:09:29.700978
34ed8843-16b6-4e3c-affa-b64884040f7f,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.687570498727695,-74.01519161958078,0,2026-02-17 01:09:29.700978
3ff1bec1-c5a6-4486-ae70-a0f21a4787bb,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.71738255441869,-73.96828883402486,1,2026-02-15 01:09:29.701048
3ff1bec1-c5a6-4486-ae70-a0f21a4787bb,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.71060356084533,-74.04839337150041,1,2026-02-16 01:09:29.701048
3ff1bec1-c5a6-4486-ae70-a0f21a4787bb,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.701048
e97339ab-f543-44fb-b070-6c7af58c5406,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.70219854748416,-74.05047037051273,1,2026-02-15 01:09:29.701114
e97339ab-f543-44fb-b070-6c7af58c5406,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.736906480133335,-73.96838287362851,1,2026-02-16 01:09:29.701114
e97339ab-f543-44fb-b070-6c7af58c5406,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.701114
96932b86-289e-4df5-bb41-e3d0064cfcda,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.66758982055554,-74.01068471254204,0,2026-02-15 01:09:29.701205
96932b86-289e-4df5-bb41-e3d0064cfcda,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.716442343978265,-73.99550272560104,0,2026-02-16 01:09:29.701205
96932b86-289e-4df5-bb41-e3d0064cfcda,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.7418673473586,-74.02952008515484,0,2026-02-17 01:09:29.701205
8c87d30f-7705-4c9e-9eb2-d233b6b149e2,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.69895718633714,-73.96669965460886,1,2026-02-15 01:09:29.701299
8c87d30f-7705-4c9e-9eb2-d233b6b149e2,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.758457093567685,-74.01319235031653,1,2026-02-16 01:09:29.701299
8c87d30f-7705-4c9e-9eb2-d233b6b149e2,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.701299
58320387-e777-4f8b-bd2d-dbe0760c7350,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.75833641517124,-74.01823319052326,0,2026-02-15 01:09:29.701389
58320387-e777-4f8b-bd2d-dbe0760c7350,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.74790581433314,-74.00624765541917,0,2026-02-16 01:09:29.701389
58320387-e777-4f8b-bd2d-dbe0760c7350,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.6912468452687,-73.99014619199777,0,2026-02-17 01:09:29.701389
a66dd816-293d-4b47-bc45-73e173b5b634,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.684075653403134,-73.98651193828728,1,2026-02-15 01:09:29.701483
a66dd816-293d-4b47-bc45-73e173b5b634,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.670515344330006,-74.01852251944676,1,2026-02-16 01:09:29.701483
a66dd816-293d-4b47-bc45-73e173b5b634,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.701483
a8c99205-f89c-4dd3-aeb6-7faf52187277,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.753410981346526,-74.00260531133658,0,2026-02-15 01:09:29.701575
a8c99205-f89c-4dd3-aeb6-7faf52187277,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.679204423012365,-73.97824333203977,0,2026-02-16 01:09:29.701575
a8c99205-f89c-4dd3-aeb6-7faf52187277,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.72616043710056,-73.9937169000229,0,2026-02-17 01:09:29.701575
6216d58e-e6d8-4e86-b659-5f1a3b80d7e9,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.73610004690549,-73.97492571317069,0,2026-02-15 01:09:29.701670
6216d58e-e6d8-4e86-b659-5f1a3b80d7e9,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.710301829985106,-73.96186377507051,0,2026-02-16 01:09:29.701670
6216d58e-e6d8-4e86-b659-5f1a3b80d7e9,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.760643476866086,-74.02893387332075,0,2026-02-17 01:09:29.701670
edc04fad-b250-4b4f-96d5-00cebd6d526c,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.73483428689975,-74.03844442274416,0,2026-02-15 01:09:29.701765
edc04fad-b250-4b4f-96d5-00cebd6d526c,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.76153574067523,-73.96961248093615,0,2026-02-16 01:09:29.701765
edc04fad-b250-4b4f-96d5-00cebd6d526c,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.67413708579799,-73.96494986021578,0,2026-02-17 01:09:29.701765
85a9fabe-65ed-4d3a-8eb9-407c47654112,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.7409758484661,-74.04263229408977,0,2026-02-15 01:09:29.702009
85a9fabe-65ed-4d3a-8eb9-407c47654112,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.67655963176831,-74.00201976207512,0,2026-02-16 01:09:29.702009
85a9fabe-65ed-4d3a-8eb9-407c47654112,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.738921367552514,-73.97338217715783,0,2026-02-17 01:09:29.702009
2898860b-ad1a-43e0-b18d-1123fec58d2c,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.70061426666803,-74.03809537944288,0,2026-02-15 01:09:29.702367
2898860b-ad1a-43e0-b18d-1123fec58d2c,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.69814948346041,-74.04727188697983,0,2026-02-16 01:09:29.702367
2898860b-ad1a-43e0-b18d-1123fec58d2c,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.7611516304867,-74.02406956272412,0,2026-02-17 01:09:29.702367
f7171d34-3ee5-424e-904e-6e1a99c4ea30,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.69747794537936,-74.04167881444081,0,2026-02-15 01:09:29.702562
f7171d34-3ee5-424e-904e-6e1a99c4ea30,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.705547717594776,-74.05007286373797,0,2026-02-16 01:09:29.702562
f7171d34-3ee5-424e-904e-6e1a99c4ea30,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.681108757956224,-74.05015223732345,0,2026-02-17 01:09:29.702562
3973afbd-07c4-4872-af27-5e018222bf9f,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.698572211770596,-74.02804196505636,1,2026-02-15 01:09:29.702729
3973afbd-07c4-4872-af27-5e018222bf9f,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.752858234827244,-74.04117486737506,1,2026-02-16 01:09:29.702729
3973afbd-07c4-4872-af27-5e018222bf9f,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.702729
ee99d257-eb2b-4b27-9b56-498c7865cf8f,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.75986944800344,-74.02233151381391,0,2026-02-15 01:09:29.702911
ee99d257-eb2b-4b27-9b56-498c7865cf8f,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.75321381557017,-74.04411702108466,0,2026-02-16 01:09:29.702911
ee99d257-eb2b-4b27-9b56-498c7865cf8f,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.709428212977954,-74.00843562978294,0,2026-02-17 01:09:29.702911
8186167f-87e6-498a-976b-d950d9afbf16,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.68669348552626,-74.02234831891157,0,2026-02-15 01:09:29.703145
8186167f-87e6-498a-976b-d950d9afbf16,DEMO-METR-004,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.70356664826036,-74.00239375168637,0,2026-02-16 01:09:29.703145
8186167f-87e6-498a-976b-d950d9afbf16,DEMO-METR-004,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.68986502295087,-74.04579654818828,0,2026-02-17 01:09:29.703145
c160e57f-dd6b-4672-aed5-5d9b3f79dae8,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.74642789241913,-73.97756956349576,1,2026-02-15 01:09:29.703314
c160e57f-dd6b-4672-aed5-5d9b3f79dae8,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.71433928779478,-74.03433912631306,1,2026-02-16 01:09:29.703314
c160e57f-dd6b-4672-aed5-5d9b3f79dae8,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.703314
a4b5530d-22f5-4523-a0af-b982a14402f7,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.69710634530275,-74.00564563837702,0,2026-02-15 01:09:29.703454
a4b5530d-22f5-4523-a0af-b982a14402f7,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.745319951199974,-74.01964596433871,0,2026-02-16 01:09:29.703454
a4b5530d-22f5-4523-a0af-b982a14402f7,DEMO-IBUP-002,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.71441943190071,-74.03985889750297,0,2026-02-17 01:09:29.703454
739fa9a7-74fd-4985-854f-e4c636bb4126,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.743861476047435,-73.98086342603706,0,2026-02-15 01:09:29.703622
739fa9a7-74fd-4985-854f-e4c636bb4126,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.74394430755598,-74.05542391059845,0,2026-02-16 01:09:29.703622
739fa9a7-74fd-4985-854f-e4c636bb4126,DEMO-PARA-003,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.72535584397161,-74.04172055218032,0,2026-02-17 01:09:29.703622
ab58c1f8-c042-40c1-a271-51575993542f,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.68289948626007,-74.03257630312261,0,2026-02-15 01:09:29.703767
ab58c1f8-c042-40c1-a271-51575993542f,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.686126797499085,-73.98253896539485,0,2026-02-16 01:09:29.703767
ab58c1f8-c042-40c1-a271-51575993542f,DEMO-IBUP-002,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.72430119699819,-74.0510329645194,0,2026-02-17 01:09:29.703767
bffbc2bd-d6d1-466a-a004-fe742501db59,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.685003714043326,-73.98040890417471,0,2026-02-15 01:09:29.703929
bffbc2bd-d6d1-466a-a004-fe742501db59,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.66709630982834,-73.974837494611,0,2026-02-16 01:09:29.703929
bffbc2bd-d6d1-466a-a004-fe742501db59,DEMO-ASPR-005,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.761263056573476,-74.02486366943286,0,2026-02-17 01:09:29.703929
cd652f26-826a-4c1f-b4d7-0eb2d4c97276,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.68491842365194,-73.98739034736492,1,2026-02-15 01:09:29.704070
cd652f26-826a-4c1f-b4d7-0eb2d4c97276,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.72563306480003,-74.03822448363904,1,2026-02-16 01:09:29.704070
cd652f26-826a-4c1f-b4d7-0eb2d4c97276,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,suspicious,19.076,72.8777,1,2026-02-15 02:09:29.704070
8bda5172-cd0e-47d9-b8b0-8c3af7291c54,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.72089989326506,-74.03144876512104,0,2026-02-15 01:09:29.704304
8bda5172-cd0e-47d9-b8b0-8c3af7291c54,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.701578811832746,-74.03590080694991,0,2026-02-16 01:09:29.704304
8bda5172-cd0e-47d9-b8b0-8c3af7291c54,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.686828153966154,-73.98944883412071,0,2026-02-17 01:09:29.704304
24f7c108-ae4e-4672-9d66-4ced84b527c3,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.71919213006694,-73.99278889605816,0,2026-02-15 01:09:29.704596
24f7c108-ae4e-4672-9d66-4ced84b527c3,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.69273010777758,-73.97635577086413,0,2026-02-16 01:09:29.704596
24f7c108-ae4e-4672-9d66-4ced84b527c3,DEMO-ASPR-005,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.73162829855889,-74.05428696488724,0,2026-02-17 01:09:29.704596
2e55a29e-e34b-4cad-8de5-0e8cc656efab,DEMO-AMOX-001,b78daa61-0978-4452-b3c7-db78f76cf432,authentic,40.739511030143106,-73.96169964078257,0,2026-02-15 01:09:29.704725
2e55a29e-e34b-4cad-8de5-0e8cc656efab,DEMO-AMOX-001,78dcaf0e-b394-4f1e-a9e3-2a3b97e225a8,authentic,40.69906260618581,-73.96593722968554,0,2026-02-16 01:09:29.704725
